"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Sales volume Existing properties","Pivotable date"
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2014-10,4129,monthly,3748,2014-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2014-11,72004,monthly,65470,2014-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2014-11,3613,monthly,3286,2014-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2014-12,76741,monthly,66430,2014-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2014-12,3836,monthly,3333,2014-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-01,56362,monthly,52283,2015-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-01,2730,monthly,2527,2015-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-02,57669,monthly,52833,2015-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-02,2750,monthly,2530,2015-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-03,65281,monthly,57452,2015-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-03,3274,monthly,2928,2015-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-04,62391,monthly,55750,2015-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-04,3150,monthly,2810,2015-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-05,72232,monthly,64072,2015-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-05,3580,monthly,3284,2015-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-06,81857,monthly,68704,2015-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-06,4052,monthly,3381,2015-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-07,89783,monthly,82524,2015-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-07,4469,monthly,4169,2015-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-08,81957,monthly,74955,2015-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-08,3918,monthly,3624,2015-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-09,80192,monthly,72162,2015-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-09,3801,monthly,3417,2015-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-10,88132,monthly,80544,2015-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-10,4500,monthly,4188,2015-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-11,78861,monthly,72294,2015-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-11,4064,monthly,3788,2015-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2015-12,80366,monthly,70857,2015-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2015-12,4129,monthly,3701,2015-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-01,59992,monthly,55796,2016-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-01,2788,monthly,2665,2016-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-02,65124,monthly,60285,2016-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-02,3215,monthly,3035,2016-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-03,119302,monthly,110345,2016-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-03,5744,monthly,5427,2016-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-04,52590,monthly,45431,2016-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-04,2822,monthly,2515,2016-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-05,60179,monthly,52927,2016-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-05,3125,monthly,2779,2016-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-06,74259,monthly,61947,2016-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-06,3812,monthly,3316,2016-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-07,77919,monthly,70827,2016-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-07,4057,monthly,3796,2016-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-08,79655,monthly,72401,2016-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-08,4122,monthly,3823,2016-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-09,76114,monthly,67570,2016-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-09,4054,monthly,3711,2016-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-10,70825,monthly,62666,2016-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-10,3957,monthly,3673,2016-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-11,74097,monthly,65604,2016-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-11,4084,monthly,3750,2016-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2016-12,79605,monthly,66620,2016-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2016-12,4581,monthly,3962,2016-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-01,57498,monthly,52224,2017-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-01,3056,monthly,2894,2017-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-02,60662,monthly,54761,2017-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-02,3225,monthly,3001,2017-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-03,74386,monthly,64737,2017-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-03,3909,monthly,3555,2017-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-04,62318,monthly,54966,2017-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-04,3490,monthly,3234,2017-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-05,69176,monthly,60657,2017-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-05,3933,monthly,3593,2017-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-06,84327,monthly,70379,2017-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-06,4691,monthly,4124,2017-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-07,76993,monthly,69826,2017-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-07,4143,monthly,3915,2017-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-08,82670,monthly,75501,2017-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-08,4572,monthly,4293,2017-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-09,78082,monthly,69098,2017-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-09,4424,monthly,4086,2017-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-10,77047,monthly,68638,2017-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-10,4471,monthly,4166,2017-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-11,76788,monthly,67876,2017-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-11,4474,monthly,4097,2017-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2017-12,76522,monthly,63647,2017-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2017-12,4659,monthly,4049,2017-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-01,57138,monthly,51487,2018-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-01,3170,monthly,3005,2018-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-02,58494,monthly,51801,2018-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-02,3276,monthly,3036,2018-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-03,68184,monthly,58449,2018-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-03,3800,monthly,3459,2018-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-04,58939,monthly,51472,2018-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-04,3367,monthly,3147,2018-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-05,67590,monthly,59274,2018-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-05,3799,monthly,3539,2018-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-06,79056,monthly,63856,2018-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-06,4344,monthly,3769,2018-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-07,73910,monthly,66411,2018-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-07,4227,monthly,3963,2018-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-08,84466,monthly,76414,2018-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-08,4811,monthly,4521,2018-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-09,68839,monthly,60042,2018-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-09,3959,monthly,3655,2018-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-10,76864,monthly,67833,2018-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-10,4387,monthly,4086,2018-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-11,81610,monthly,71958,2018-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-11,5057,monthly,4711,2018-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2018-12,69841,monthly,56696,2018-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2018-12,4255,monthly,3639,2018-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-01,54134,monthly,48967,2019-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-01,3070,monthly,2942,2019-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-02,57330,monthly,51192,2019-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-02,3207,monthly,3012,2019-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-03,65206,monthly,55340,2019-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-03,3639,monthly,3341,2019-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-04,60107,monthly,52375,2019-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-04,3462,monthly,3199,2019-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-05,66812,monthly,58106,2019-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-05,3854,monthly,3570,2019-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-06,69001,monthly,54735,2019-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-06,3997,monthly,3498,2019-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-07,73613,monthly,65983,2019-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-07,4306,monthly,4063,2019-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-08,78838,monthly,70546,2019-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-08,4546,monthly,4244,2019-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-09,69020,monthly,60024,2019-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-09,3923,monthly,3595,2019-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-10,74620,monthly,66056,2019-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-10,4294,monthly,3982,2019-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-11,76702,monthly,67142,2019-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-11,4494,monthly,4098,2019-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2019-12,70541,monthly,57508,2019-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2019-12,4089,monthly,3565,2019-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-01,56603,monthly,51367,2020-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-01,3171,monthly,3039,2020-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-02,56568,monthly,50581,2020-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-02,3168,monthly,2985,2020-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-03,57626,monthly,49736,2020-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-03,3340,monthly,3061,2020-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-04,23673,monthly,20993,2020-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-04,1381,monthly,1311,2020-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-05,30798,monthly,28330,2020-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-05,1576,monthly,1514,2020-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-06,46664,monthly,41775,2020-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-06,2013,monthly,1872,2020-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-07,54524,monthly,49100,2020-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-07,2391,monthly,2262,2020-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-08,56476,monthly,50719,2020-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-08,2525,monthly,2389,2020-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-09,62864,monthly,56532,2020-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-09,2859,monthly,2728,2020-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-10,77907,monthly,71485,2020-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-10,4200,monthly,4061,2020-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-11,76747,monthly,70882,2020-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-11,4236,monthly,4083,2020-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2020-12,85705,monthly,78316,2020-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2020-12,4929,monthly,4691,2020-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-01,70906,monthly,64303,2021-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-01,3404,monthly,3250,2021-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-02,90060,monthly,81669,2021-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-02,4113,monthly,3889,2021-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-03,128525,monthly,115038,2021-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-03,5504,monthly,5108,2021-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-04,82173,monthly,74364,2021-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-04,4323,monthly,4040,2021-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-05,71336,monthly,63923,2021-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-05,4027,monthly,3757,2021-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-06,162673,monthly,147313,2021-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-06,7096,monthly,6589,2021-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-07,52302,monthly,47242,2021-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-07,3890,monthly,3692,2021-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-08,71786,monthly,64390,2021-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-08,4304,monthly,4014,2021-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-09,125654,monthly,114514,2021-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-09,4773,monthly,4465,2021-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-10,53907,monthly,47105,2021-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-10,4556,monthly,4307,2021-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-11,68044,monthly,59912,2021-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-11,4672,monthly,4418,2021-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2021-12,76166,monthly,63985,2021-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2021-12,4545,monthly,4177,2021-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-01,57602,monthly,52374,2022-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-01,3261,monthly,3123,2022-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-02,66048,monthly,59531,2022-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-02,3746,monthly,3555,2022-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-03,75440,monthly,66201,2022-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-03,4154,monthly,3911,2022-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-04,68234,monthly,59078,2022-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-04,3792,monthly,3565,2022-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-05,68223,monthly,60133,2022-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-05,3813,monthly,3562,2022-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-06,71809,monthly,59020,2022-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-06,3618,monthly,3245,2022-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-07,76486,monthly,68386,2022-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-07,4207,monthly,3992,2022-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-08,79111,monthly,71343,2022-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-08,4237,monthly,4028,2022-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-09,79500,monthly,69778,2022-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-09,4153,monthly,3870,2022-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-10,75912,monthly,67823,2022-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-10,4308,monthly,3881,2022-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-11,77523,monthly,69211,2022-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-11,4216,monthly,3900,2022-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2022-12,73294,monthly,60850,2022-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2022-12,4008,monthly,3539,2022-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-01,50359,monthly,46177,2023-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-01,2644,monthly,2541,2023-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-02,49837,monthly,45645,2023-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-02,2679,monthly,2556,2023-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-03,57529,monthly,51105,2023-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-03,3228,monthly,3023,2023-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-04,41002,monthly,37047,2023-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-04,2298,monthly,2158,2023-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-05,44542,monthly,40291,2023-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-05,2515,monthly,2369,2023-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-06,56427,monthly,48967,2023-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-06,3210,monthly,2921,2023-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-07,52068,monthly,49148,2023-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-07,2872,monthly,2746,2023-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-08,59192,monthly,55398,2023-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-08,3135,monthly,3019,2023-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-09,57425,monthly,52492,2023-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-09,3201,monthly,3063,2023-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-10,55937,monthly,51511,2023-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-10,3093,monthly,2963,2023-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-11,54315,monthly,49910,2023-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-11,2945,monthly,2777,2023-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2023-12,51916,monthly,45206,2023-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2023-12,3015,monthly,2752,2023-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-01,41790,monthly,38890,2024-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-01,2082,monthly,2010,2024-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-02,47183,monthly,43761,2024-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-02,2541,monthly,2440,2024-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-03,54167,monthly,48803,2024-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-03,2867,monthly,2729,2024-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-04,48641,monthly,44495,2024-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-04,2617,monthly,2468,2024-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-05,59419,monthly,54129,2024-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-05,3145,monthly,2962,2024-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-06,57853,monthly,50037,2024-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-06,3174,monthly,2829,2024-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-07,64652,monthly,60860,2024-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-07,3528,monthly,3418,2024-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-08,70500,monthly,65622,2024-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-08,3790,monthly,3620,2024-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-09,63165,monthly,57720,2024-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-09,3270,monthly,3130,2024-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-10,73751,monthly,68438,2024-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-10,3874,monthly,3709,2024-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-11,70691,monthly,65084,2024-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-11,3931,monthly,3725,2024-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2024-12,65201,monthly,57233,2024-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2024-12,3547,monthly,3256,2024-12-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-01,54389,monthly,51324,2025-01-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-01,2743,monthly,2660,2025-01-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-02,60550,monthly,56772,2025-02-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-02,3070,monthly,2978,2025-02-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-03,108520,monthly,101018,2025-03-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-03,3429,monthly,3297,2025-03-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-04,26509,monthly,24486,2025-04-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-04,2715,monthly,2578,2025-04-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-05,42828,monthly,40294,2025-05-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-05,2826,monthly,2724,2025-05-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-06,48107,monthly,46034,2025-06-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-06,2889,monthly,2839,2025-06-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-07,54099,monthly,53644,2025-07-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-07,3112,monthly,3109,2025-07-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-08,54093,monthly,53837,2025-08-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-08,3020,monthly,3019,2025-08-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-09,45247,monthly,45017,2025-09-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-09,2452,monthly,2450,2025-09-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-10,47878,monthly,47792,2025-10-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-10,2671,monthly,2671,2025-10-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-11,,monthly,,2025-11-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-11,,monthly,,2025-11-01
England,http://landregistry.data.gov.uk/id/region/england,E92000001,2025-12,,monthly,,2025-12-01
Wales,http://landregistry.data.gov.uk/id/region/wales,W92000004,2025-12,,monthly,,2025-12-01
